Order_ID,Product,Category,Salesperson,Region,Units_Sold,Unit_Price,Total_Sales,Order_Date,Customer_ID
205,Camera,Electronics,Adrian Allen,East,14,1396.11,19545.54,2023-06-20,ce04a68a-3dbf-405c-a0e9-059508c43787
206,Camera,Electronics,Amanda Alvarez,South,13,1714.0,22282.0,2023-06-30,c13fe4f4-3f4f-488a-9a25-fe2064d86b5e
207,Smartphone,Electronics,Marc Downs,West,19,749.97,14249.43,2024-06-11,e1c325e9-86f3-4a7d-b573-72104acf730e
208,Keyboard,Accessories,James Noble,East,1,1956.99,1956.99,2024-06-15,e556c0e4-9eff-46f6-8d79-601e8d3b359d
209,Printer,Electronics,Benjamin Heath,North,19,1736.88,33000.72,2024-12-08,1e700309-32ee-4db4-9c64-3d973a91bdd5
210,Laptop,Electronics,Lucas Li,West,10,1562.69,15626.9,2024-04-02,910ce2ca-e95c-4529-8658-fb8428df4c93
211,Monitor,Electronics,Lucas Li,East,8,1291.4,10331.2,2024-06-18,4f28c90d-a76c-4a18-bbaf-db8b495c2194
212,Keyboard,Accessories,Anthony Stevens,South,4,1811.64,7246.56,2024-04-19,54209563-079d-4908-9cac-c403e37d1f8c
213,Laptop,Electronics,Amanda Alvarez,West,2,1180.17,2360.34,2023-10-02,2b5120af-889b-41f2-90c7-a0f0cefee5b7
214,Headphones,Accessories,Ryan Hill,East,11,1507.59,16583.49,2023-11-08,0feee31f-99ca-4e80-b984-8acaace1cbcc
215,Headphones,Accessories,Megan Hopkins,South,18,1759.1,31663.8,2024-11-25,d41f2e11-f481-4483-8f24-2ba42ed78633
216,Mouse,Accessories,Ryan Hodge,East,6,551.09,3306.54,2023-07-18,5e896005-72eb-4021-9b4b-076241bada6e
217,Camera,Electronics,Margaret Wilson,East,4,963.25,3853.0,2025-01-20,2c241754-7216-4429-8a68-255f32fb8c9d
218,Smartphone,Electronics,Michael Morales,South,13,1936.18,25170.34,2025-03-24,0aa88f5b-6807-4a8d-811c-d2ac8cca5af6
219,Tablet,Electronics,Anna White MD,North,13,77.14,1002.82,2025-03-10,f4b0c4ae-9df1-4e79-84b1-9160214592e7
220,Tablet,Electronics,Samantha Smith,West,12,1362.02,16344.24,2025-04-23,a2ef2556-a7dc-490b-a4b7-f7970ff75a8e
221,Keyboard,Accessories,John Lamb,West,12,261.27,3135.24,2025-03-08,38b6c431-a6b7-415b-91c1-50bae81f27ad
222,Monitor,Electronics,Jeffrey Davis,North,20,1774.26,35485.2,2024-04-29,b6193455-d554-4d53-9ced-c81c698a9817
223,Tablet,Electronics,Cindy Jordan,South,3,1289.04,3867.12,2024-09-10,eda81594-0d11-4d9f-a710-bfe988c82366
224,Camera,Electronics,James Noble,East,14,277.52,3885.28,2024-09-03,23a4cfd7-95c7-4946-a203-2c26e16b64a5
225,Laptop,Electronics,Lance Chavez,East,16,276.43,4422.88,2023-09-25,b99d7dce-a240-45ca-b5ca-0752127dbca3
226,Monitor,Electronics,David Thornton,South,13,934.61,12149.93,2024-03-23,6308f938-8954-4b1c-88c6-9a5ae5318616
227,Tablet,Electronics,Tammy Klein,South,14,1327.1,18579.4,2024-11-06,5dad9184-8db9-49e1-8fd8-097e460b5f1e
228,Camera,Electronics,Jack Perry,West,9,113.8,1024.2,2024-03-08,a080e629-153d-483c-b008-9c3afa2a39f8
229,Mouse,Accessories,Mary Coleman,West,15,1903.58,28553.7,2024-03-11,a66d19bd-ad54-4f8a-b15a-3f5e556ea3af
230,Mouse,Accessories,Angela Gutierrez,East,18,1808.31,32549.58,2024-08-14,afba3f9b-0078-456f-9598-76de33ddc0ab
231,Mouse,Accessories,Nathaniel Crosby,West,9,420.13,3781.17,2023-12-10,528de2f9-e41d-44e4-bac0-4b9fcb8fbd50
232,Smartphone,Electronics,Robert Johnson,North,7,1301.32,9109.24,2023-09-16,f3393017-8471-4917-b94a-7495aee9ef60
233,Laptop,Electronics,Nathaniel Crosby,East,8,1978.2,15825.6,2024-04-19,55b9e4db-33d6-48ef-8583-e536a1fa8af1
234,Monitor,Electronics,Kevin Farley,South,19,471.11,8951.09,2024-10-08,60190986-3c69-4a5e-b26e-ad53af2440ab
235,Monitor,Electronics,Lisa Kirk,South,20,55.53,1110.6,2024-05-01,858bc9a8-2b80-4d6d-98b5-ce4432df1edb
236,Headphones,Accessories,Amanda Mueller,East,6,264.36,1586.16,2024-03-15,8bf32ea4-a282-4a97-be63-619d15219dbe
237,Laptop,Electronics,Amanda Mueller,North,12,1590.47,19085.64,2025-02-17,d3a53f25-5b7a-411b-bf58-0e36f990aca6
238,Monitor,Electronics,John Lamb,East,1,389.78,389.78,2025-03-09,d5821164-1d05-4b5d-bf9e-9c1e35b6b0b9
239,Laptop,Electronics,Amanda Mueller,West,17,271.62,4617.54,2024-01-19,aec39b0b-3628-41f3-8082-0e9aea282544
240,Smartphone,Electronics,Jeffrey Davis,West,12,1050.81,12609.72,2023-10-18,2388b34b-73a1-4b90-89eb-3585c03536a7
241,Smartphone,Electronics,Anna Robertson,South,20,134.56,2691.2,2024-01-07,0dfd4267-87ed-4df8-b8ef-e95b31ac4864
242,Tablet,Electronics,Amanda Alvarez,West,1,168.61,168.61,2024-01-28,3348aee0-3b31-4fb9-a02b-fe3cc476b800
243,Camera,Electronics,Jason Barrera,West,4,1006.02,4024.08,2023-06-22,bd6f36ff-6956-418a-a4ea-a31c18a86634
244,Camera,Electronics,Kevin Farley,North,11,1236.18,13597.98,2024-01-04,cccac643-384c-460c-ae20-7823274cf4c5
245,Smartphone,Electronics,Amanda Mueller,East,20,1284.5,25690.0,2023-10-26,c6be11c8-af71-4fa2-b239-ff031eb84925
246,Tablet,Electronics,Kathryn Clark,East,13,1989.52,25863.76,2025-03-22,f22ba983-8300-4829-9f28-39528ae0dfe0
247,Tablet,Electronics,Margaret Wilson,West,17,1230.58,20919.86,2023-11-18,f16d3bcc-7aab-4fa3-9250-956d2b5882b0
248,Smartphone,Electronics,James Noble,North,18,1455.64,26201.52,2024-02-01,60b6eb8b-1a0e-4b40-8dfa-98b9e570f339
249,Monitor,Electronics,Elizabeth Hill,West,8,856.94,6855.52,2025-03-01,9085b553-8de1-4f96-8601-ff51d4c503b6
250,Camera,Electronics,Jason Barrera,West,4,659.47,2637.88,2024-06-26,47feaf5d-62e0-4556-9b7f-4fbacded5a42
251,Mouse,Accessories,Antonio Ellis,East,12,1909.51,22914.12,2024-03-06,6361b5af-5aee-4fed-8d03-fb428e17d6c9
252,Camera,Electronics,Kevin Farley,North,3,231.8,695.4,2023-11-05,4a41481e-36a2-46b1-9115-1a5d25e6a320
253,Smartphone,Electronics,Ashley Thomas,East,5,1134.92,5674.6,2024-03-17,198ff114-5d4c-4916-a7a9-66f9de3b9125
254,Tablet,Electronics,Jennifer Wilson,East,4,851.08,3404.32,2023-11-20,eb08a3d7-2386-4dc4-95fd-5c83ea20f5e6
255,Printer,Electronics,Seth Howell,North,10,1220.8,12208.0,2024-05-18,d50a91fd-af3a-49ea-b81e-3340cf29b599
256,Mouse,Accessories,Angela Gutierrez,South,5,1330.64,6653.2,2024-06-29,6c787d71-747c-4e3b-acc2-aeff534985ec
257,Monitor,Electronics,Angela Gutierrez,East,18,766.74,13801.32,2024-01-02,e3267c4e-b635-4728-ab9b-6d6a882ecb6e
258,Keyboard,Accessories,John Ball,South,14,1698.05,23772.7,2023-12-10,15b24594-ad09-4a17-8159-e81353d332f2
259,Tablet,Electronics,Tracy Hodge,East,1,401.81,401.81,2024-04-30,391391fc-e113-440c-b670-062d3b72bc64
260,Keyboard,Accessories,Lisa Kirk,East,1,403.74,403.74,2024-10-11,8e1c8fc7-47b8-4f16-aca4-91094c1c5490
261,Headphones,Accessories,John Ball,West,3,326.66,979.98,2023-09-17,21681b64-049d-4637-9d30-ae55d0170b32
262,Laptop,Electronics,Ryan Hill,South,13,868.67,11292.71,2023-09-09,fa43003f-31bc-4b96-a4ca-6e151911fb86
263,Mouse,Accessories,Jerry Martin,East,10,1457.11,14571.1,2025-03-18,7bc9af3f-4d84-4dfb-8879-b44b688f5316
264,Smartphone,Electronics,Nathaniel Crosby,South,6,1521.15,9126.9,2023-06-11,df259d8b-8dcc-4e8e-b3d0-284c872b13b8
265,Laptop,Electronics,Anthony Stevens,North,9,914.07,8226.63,2025-04-03,4c1bbefb-a071-46c4-98b8-7cd933f3ef90
266,Printer,Electronics,Lisa Bennett,West,14,582.68,8157.52,2025-02-09,f9da3e9f-015b-432a-bea9-012131ad0e4b
267,Tablet,Electronics,Samantha Smith,East,14,266.24,3727.36,2023-12-09,9baed7d0-d75e-48d7-8bc2-fe9eb98a081f
268,Camera,Electronics,Ryan Hodge,East,2,480.01,960.02,2024-12-31,0c9a23d8-eab0-4194-ae34-1a554a596555
269,Laptop,Electronics,John Montoya,South,10,1893.38,18933.8,2023-05-02,a31acbe5-1eb8-48b6-ac4e-98b905e7e3f1
270,Headphones,Accessories,Jeffrey Bailey,East,10,689.84,6898.4,2023-11-29,e495f86c-6343-41ac-9187-286d14898e80
271,Laptop,Electronics,Lisa Bennett,West,6,301.91,1811.46,2023-07-28,ff57243d-fa5d-4155-b160-49f3857d02a0
272,Tablet,Electronics,Kathryn Clark,South,17,1139.51,19371.67,2024-08-16,125e98ab-0c54-4902-80c9-5e7d7dfe9f2a
273,Mouse,Accessories,Kevin Farley,West,2,900.63,1801.26,2023-05-21,77824789-fedb-428e-8162-9dd17fb099e1
274,Camera,Electronics,Kevin Farley,East,19,887.1,16854.9,2024-02-13,14f2a6d8-9102-4c7f-b11c-ba0029f54dc3
275,Printer,Electronics,Kathryn Clark,West,10,274.59,2745.9,2025-03-13,6bbb5bb4-0495-4690-8fa7-cd67548cd5ba
276,Laptop,Electronics,Cindy Jordan,South,20,947.19,18943.8,2023-06-02,c64a320a-683c-4904-b166-607abe54be09
277,Mouse,Accessories,Ryan Hill,West,4,524.47,2097.88,2023-05-17,1b5071ef-c348-4753-8462-e5e42177c887
278,Printer,Electronics,Ryan Hodge,North,13,1747.52,22717.76,2023-06-11,b767a899-8dd9-4d4d-b67b-626bd6f266ef
279,Mouse,Accessories,Pamela Miranda,East,6,198.94,1193.64,2024-01-03,3144dd8a-8f30-4daa-a2dd-e42f715fc3f3
280,Smartphone,Electronics,Ryan Hodge,South,12,734.64,8815.68,2024-11-16,c8cc8a65-2d4f-4a74-a8dd-9ace9a99b356
281,Headphones,Accessories,Marc Downs,North,5,549.14,2745.7,2024-03-18,b5453111-0bc5-4080-8577-168b0ea0075a
282,Headphones,Accessories,Lucas Li,South,3,395.43,1186.29,2023-08-19,7ab60493-0fd2-4134-bdb5-a441b699c81e
283,Camera,Electronics,Robert Johnson,West,19,1303.83,24772.77,2024-10-06,93110777-bbf1-4b96-9a50-efeb1a7b0f97
284,Mouse,Accessories,Dr. Tracy Ritter,East,5,907.54,4537.7,2025-01-07,31055ec2-7506-4372-8b63-84dae8f25d2a
285,Camera,Electronics,Anna Robertson,East,9,1203.27,10829.43,2024-10-05,87b23667-9a14-4c3e-984e-52cea788efae
286,Mouse,Accessories,Taylor Hill,North,10,950.4,9504.0,2023-05-24,d7ad4b76-eaa7-47ad-b62d-96251fc2b486
287,Laptop,Electronics,Nathaniel Crosby,East,10,199.63,1996.3,2023-09-29,2de0095c-f6f3-43c0-bccb-e331eb536bc5
288,Smartphone,Electronics,Jack Perry,West,15,1181.64,17724.6,2023-11-14,e00f75eb-cdb3-4fde-9625-07de1896d6a6
289,Laptop,Electronics,Anna Robertson,South,11,1229.76,13527.36,2024-05-27,41f47ed0-8a21-4ef3-8847-25e1a3260b24
290,Tablet,Electronics,Michael Morales,North,15,251.83,3777.45,2023-11-03,0e5c7d90-5090-4861-be9d-41e476bfd44d
291,Mouse,Accessories,Kathryn Clark,North,17,1309.95,22269.15,2024-08-21,41206d28-40a1-415d-8103-27e758e24395
292,Laptop,Electronics,Marc Downs,West,15,1071.93,16078.95,2025-01-22,497ca307-4118-461a-88bc-54cb6ef18ad1
293,Headphones,Accessories,Anna White MD,East,10,805.46,8054.6,2024-01-15,7e2aae6c-1c98-4641-b44e-0806122f9f95
294,Mouse,Accessories,Anthony Stevens,North,11,178.53,1963.83,2024-10-21,abf16ecf-7cec-4793-ad20-6682867224d1
295,Smartphone,Electronics,Jennifer Wilson,West,10,541.39,5413.9,2024-04-12,4f9ec7d4-708b-4502-a404-c375158abd25
296,Headphones,Accessories,Lisa Kirk,North,19,1344.04,25536.76,2023-06-12,8e739fd6-7cdf-4f47-8124-8ca9beede392
297,Mouse,Accessories,Amanda Alvarez,West,5,1210.33,6051.65,2023-10-09,a7bc908d-b6b3-4f4e-b82c-7add58719b8b
298,Smartphone,Electronics,Amanda Alvarez,West,11,1635.71,17992.81,2023-10-14,22787812-0964-45f4-a421-c803404cf8e8
299,Tablet,Electronics,Ryan Hill,West,17,755.56,12844.52,2023-05-15,6f592b89-10aa-49e8-a41d-4b5549aad593
300,Mouse,Accessories,Amanda Alvarez,South,7,716.38,5014.66,2024-07-08,b90c8fe7-4282-4bcc-af32-bf9481c551ab
301,Camera,Electronics,Megan Hopkins,South,5,352.14,1760.7,2024-07-03,def4263f-9517-4bc3-83f6-a82b3775ea30
302,Keyboard,Accessories,Angela Gutierrez,North,11,1758.97,19348.67,2023-10-13,3bc226c9-6a8c-4261-8ed8-20a7fa8e88d9
303,Headphones,Accessories,Lucas Li,West,5,366.38,1831.9,2023-10-30,78ae1147-6202-4958-a69e-7d1bc99dd1a0
304,Headphones,Accessories,Seth Howell,West,2,851.17,1702.34,2023-09-09,cf931741-19b7-462e-8521-c1242c289736
305,Monitor,Electronics,Anna Robertson,East,15,506.31,7594.65,2024-05-07,3a654f97-b2d3-48ca-bfd0-2ce62b965a22
306,Monitor,Electronics,Amanda Alvarez,West,7,767.29,5371.03,2023-09-16,7cef3fe3-26a8-49b4-a601-033562c99473
307,Camera,Electronics,Robert Johnson,East,13,1030.67,13398.71,2024-10-11,03444390-98cc-47d8-9b1d-edd6433427d5
308,Printer,Electronics,Jerry Martin,South,20,319.88,6397.6,2024-11-21,d178005b-0a8a-4d18-8653-bb0ec88e7023
309,Keyboard,Accessories,Nathaniel Crosby,West,12,1131.35,13576.2,2024-03-17,fbaa8dab-1e88-4264-90bc-2d82f7d161b0
310,Smartphone,Electronics,Kathryn Clark,North,10,213.56,2135.6,2023-09-12,b54ab89b-4093-41ca-8736-5aa4f92c4578
311,Headphones,Accessories,Benjamin Heath,West,17,337.33,5734.61,2024-05-16,b9695c49-6a08-444b-a0d9-1413b0e920c5
312,Printer,Electronics,Ryan Hill,South,15,1775.03,26625.45,2024-03-24,257d5a0b-91e0-4a77-9bbb-5ce61e894d8f
313,Laptop,Electronics,Tammy Klein,North,13,1028.91,13375.83,2024-03-01,592f45ac-a2e5-4e32-a2fe-b930071b7a88
314,Monitor,Electronics,Jeremy Clements,North,12,487.85,5854.2,2023-06-30,fcd04520-47cc-482c-90c1-fbb180051d6c
315,Mouse,Accessories,Angela Gutierrez,East,5,318.32,1591.6,2024-09-30,79dd7fd3-1809-4a5e-973d-d336ab21de59
316,Keyboard,Accessories,Jeffrey Davis,South,16,924.77,14796.32,2024-03-16,edd03920-c221-4590-b3f2-357236a7ad39
317,Laptop,Electronics,Ryan Hill,North,9,470.53,4234.77,2024-06-20,11b8a540-62d6-4619-87c5-e13acc08b524
318,Headphones,Accessories,Jennifer Wilson,West,4,1563.54,6254.16,2023-06-20,7a0faa73-d7b6-466f-8cd1-ca90a5489900
319,Monitor,Electronics,Amanda Alvarez,North,2,514.96,1029.92,2024-12-28,b4de4def-135d-48af-a6be-24fe8a7855c4
320,Camera,Electronics,Kevin Farley,North,16,1213.64,19418.24,2025-04-08,8d284438-2178-4e3c-93e7-4846be68a80c
321,Laptop,Electronics,Dr. Tracy Ritter,South,5,617.98,3089.9,2023-07-31,03a173f0-e4ae-438e-b0b3-094227ccaa23
322,Laptop,Electronics,Jack Perry,East,8,1162.79,9302.32,2023-09-10,16938e00-bf08-4046-9e27-219d77de6281
323,Headphones,Accessories,Antonio Ellis,North,17,1950.58,33159.86,2023-08-12,eca63a4d-ce9d-4d19-be52-b6d1c748e76b
324,Smartphone,Electronics,Ryan Hodge,North,13,1753.0,22789.0,2024-01-22,fe65ab95-4d8c-4d0b-bd18-d5bbc0016ac9
325,Laptop,Electronics,Dr. Tracy Ritter,West,12,544.62,6535.44,2024-04-21,c812162b-f941-443d-aa51-17389fb71baa
326,Laptop,Electronics,Adrian Allen,North,12,520.2,6242.4,2023-05-31,10f739f0-8eec-4eaf-a6fa-2bb091cf854f
327,Smartphone,Electronics,Amber Nixon,East,5,136.45,682.25,2025-04-18,d9e0604b-6a4f-4cfb-b56c-7309657de5eb
328,Tablet,Electronics,Lisa Kirk,South,15,1962.6,29439.0,2024-03-24,de15de5a-35fc-4a20-a311-8baf2fff2891
329,Camera,Electronics,Dr. Tracy Ritter,South,5,173.05,865.25,2024-01-12,22362c90-790b-4248-953b-e0bec5ab7052
330,Camera,Electronics,Lance Chavez,East,7,135.42,947.94,2024-09-23,f6de8f1a-e3f3-4ba9-9cc9-ea2b582b6241
331,Monitor,Electronics,Lance Chavez,East,10,1055.0,10550.0,2023-08-15,fd2083fa-5a45-4b39-bea8-6a3b9a34562b
332,Tablet,Electronics,Jeffrey Davis,East,2,1518.92,3037.84,2024-10-11,d7ebbdff-12a7-4507-b64b-025084464a72
333,Monitor,Electronics,Margaret Wilson,East,2,1738.31,3476.62,2023-12-21,b71e965f-8f97-46a2-8c97-6c29fbd64922
334,Mouse,Accessories,Benjamin Heath,North,12,902.06,10824.72,2024-02-15,3e7fb6b5-7cf0-487e-ae70-d61601bde2aa
335,Printer,Electronics,Ashley Thomas,West,13,711.12,9244.56,2023-12-18,1c538efe-7ba4-483f-81bc-7149e66e1f62
336,Headphones,Accessories,Lisa Bennett,West,12,1852.41,22228.92,2024-07-14,4ac1b92e-0622-4c57-ae6a-eb3ac7476d12
337,Tablet,Electronics,Benjamin Heath,North,14,203.91,2854.74,2024-09-24,fd614847-08c3-40eb-8472-8d3e7ed01b5c
338,Headphones,Accessories,David Thornton,East,11,250.07,2750.77,2024-05-03,60d8d5b5-9757-480b-800f-12f1c59789db
339,Mouse,Accessories,Antonio Ellis,East,10,919.54,9195.4,2024-01-20,698938c7-dbb3-4675-b60b-f7a5065aa728
340,Printer,Electronics,Jerry Martin,West,12,921.9,11062.8,2023-08-19,0c752756-ab51-42cc-9584-d47ebf16aea0
341,Mouse,Accessories,Jack Perry,West,9,1296.97,11672.73,2023-06-28,54465455-9f9a-46d9-b526-b5a0127e84da
342,Laptop,Electronics,Kevin Farley,West,12,1050.52,12606.24,2024-02-07,338bf8d9-ab09-4cc8-a261-9c9cb6d0845d
343,Headphones,Accessories,Tracy Hodge,South,20,1372.27,27445.4,2023-07-13,4a573339-4ab7-4110-85ed-afe2299b2f94
344,Camera,Electronics,Lance Chavez,South,3,510.19,1530.57,2024-02-06,012ad8a3-e506-4ab0-9a2a-a392992eaa72
345,Mouse,Accessories,Anna White MD,West,19,113.15,2149.85,2025-04-15,2bd8053f-318b-4b6c-8f19-13d7e3f9943a
346,Headphones,Accessories,Anthony Stevens,West,12,775.43,9305.16,2024-10-23,51b761e6-56cc-4076-a9b8-e1f1ba5715e8
347,Smartphone,Electronics,John Ball,South,17,765.55,13014.35,2023-11-21,f687a803-8117-4213-b4a7-2d87de6531bf
348,Mouse,Accessories,Stephanie Munoz,East,8,1923.01,15384.08,2024-12-24,a9409458-bbb1-4648-92e4-c6924ff83ebf
349,Laptop,Electronics,Ashley Thomas,South,16,1059.6,16953.6,2024-04-23,4834c084-f808-4f9a-9ea9-52c40cbc8627
350,Tablet,Electronics,Samantha Smith,East,9,1422.87,12805.83,2024-06-04,b118ffbe-5bc1-49ef-8cfa-98879cd3d284
351,Monitor,Electronics,Jack Perry,East,16,440.35,7045.6,2024-05-18,a8167b67-ecf1-40d4-bc8d-58bfca6878fd
352,Headphones,Accessories,Kevin Farley,West,6,1802.42,10814.52,2023-06-06,1c5fb639-a040-4567-b1ac-3bf076b44ea0
353,Camera,Electronics,Ryan Hill,East,12,1433.6,17203.2,2025-02-21,b7f83444-a208-41cb-b4a7-db1fae9a92e4
354,Tablet,Electronics,David Thornton,East,10,1710.16,17101.6,2024-11-22,2b200c53-8341-4655-8f59-9befc6a9973b
355,Headphones,Accessories,Anna White MD,South,4,1971.01,7884.04,2023-12-10,51429d61-2084-4fd5-ae6f-d937f456fd77
356,Headphones,Accessories,Marc Downs,West,1,753.75,753.75,2024-01-29,01d6f220-681b-496b-bba0-d96149a80767
357,Mouse,Accessories,Robert Johnson,South,20,1774.28,35485.6,2023-06-10,5c251a00-522c-4ad6-9fde-492a094232b4
358,Smartphone,Electronics,Amanda Alvarez,West,16,1075.11,17201.76,2024-02-03,c559a5a6-b79e-4756-a6e2-abd60217d38c
359,Printer,Electronics,John Ball,North,5,1946.14,9730.7,2024-03-22,33ad10ee-4ba7-4ced-98b3-fddfe9f2746f
360,Smartphone,Electronics,Anna Robertson,West,17,721.8,12270.6,2024-05-05,806a6bfd-1deb-4ee2-8ce0-5b8230a6453b
361,Tablet,Electronics,Dr. Tracy Ritter,South,5,893.61,4468.05,2024-04-26,ec24459e-ca9f-4ec7-a461-4f0290f07bf5
362,Laptop,Electronics,Samantha Smith,South,10,371.08,3710.8,2023-05-03,e485acc7-b38a-4c18-a9c4-66a11b7acdc8
363,Mouse,Accessories,Kathryn Clark,South,12,1897.59,22771.08,2025-04-19,4bcf8221-6f5e-4ffa-854a-656cdf5edd05
364,Tablet,Electronics,Margaret Wilson,North,9,432.79,3895.11,2024-05-16,dd791569-68ab-4b37-b846-41e10bee6953
365,Tablet,Electronics,Benjamin Heath,South,10,1248.14,12481.4,2023-06-20,ba77732e-b07f-43bd-a84a-acc3b9079c65
366,Smartphone,Electronics,Taylor Hill,South,19,1886.13,35836.47,2025-01-06,7f2a0823-6635-43b3-a9f7-473c4a52e5d7
367,Headphones,Accessories,Jerry Martin,East,19,130.33,2476.27,2025-01-23,fa2b50d2-f9c9-470e-a1e1-9aeae7be2f8c
368,Laptop,Electronics,Ryan Hill,North,19,566.08,10755.52,2024-07-12,6117c42c-9284-46a5-8210-a337fb4d40ec
369,Monitor,Electronics,Amber Nixon,West,20,1296.03,25920.6,2024-05-02,ffdd6988-6fb6-4a08-9c0d-4483b3a3456d
370,Camera,Electronics,Dr. Tracy Ritter,East,10,991.74,9917.4,2024-05-17,11f54fb4-5a0d-4fac-9613-2da5e90cdff1
371,Printer,Electronics,Amanda Alvarez,West,3,1392.8,4178.4,2023-12-08,ce52033a-2de9-4374-a5a0-f00eb2f181a3
372,Headphones,Accessories,Anna Robertson,West,16,955.66,15290.56,2023-10-10,abc8b363-0d69-410b-8d58-7fbad5f4e7a8
373,Mouse,Accessories,Lucas Li,South,11,1729.9,19028.9,2025-03-07,63af2885-264e-4c54-949d-1472565c3642
374,Mouse,Accessories,Seth Howell,East,13,304.99,3964.87,2023-08-07,baf6a66b-475b-43ee-94b3-e1f7c04f50e3
375,Mouse,Accessories,Taylor Hill,North,11,521.39,5735.29,2024-07-28,bc038911-6e2f-4150-bb3e-ea1a0d302142
376,Smartphone,Electronics,Benjamin Heath,West,8,324.71,2597.68,2024-07-24,ed4d4e7d-1df8-49e4-b0a2-fa92daa68d46
377,Laptop,Electronics,Margaret Wilson,West,20,865.36,17307.2,2025-03-05,c6834625-4414-4961-a09e-b17ec1084f96
378,Headphones,Accessories,Cindy Jordan,East,7,1538.09,10766.63,2025-02-26,8e4b8a8a-7ed7-456d-8f9b-74f869021af4
379,Camera,Electronics,Taylor Hill,West,16,1764.2,28227.2,2024-12-19,0e88a013-4f85-4e54-8be0-22a9008a2489
380,Camera,Electronics,Tracy Hodge,North,13,1035.62,13463.06,2024-04-27,598139ad-4bc6-47a4-b212-04f9089d3b51
381,Monitor,Electronics,Mary Coleman,East,2,148.55,297.1,2023-07-18,acba397d-7fc8-4b18-b674-fd9e945771fd
382,Camera,Electronics,Lucas Li,West,10,1096.55,10965.5,2024-11-30,429c005f-62dc-49b0-92fe-cbf08cce7e43
383,Smartphone,Electronics,Elizabeth Hill,South,9,1468.64,13217.76,2024-01-18,9f637932-e4bd-478d-a8e0-b893c2ecee0e
384,Printer,Electronics,Anna White MD,North,13,149.76,1946.88,2024-10-11,36e7be4a-38f9-492f-9ead-cd40808e74c6
385,Tablet,Electronics,Megan Hopkins,East,18,612.77,11029.86,2023-06-06,79b7acb1-5b93-4940-af20-a08450d41b31
386,Printer,Electronics,Taylor Hill,West,18,595.46,10718.28,2024-02-27,f2342126-763e-4f7d-8127-5eca10be4db0
387,Smartphone,Electronics,Amanda Mueller,North,13,777.74,10110.62,2025-01-09,66ecfd68-d0f8-418a-94b5-b775f5811130
388,Mouse,Accessories,Jennifer Wilson,East,5,438.16,2190.8,2023-11-03,2442764b-7a16-4b1d-9451-567f2d44535c
389,Tablet,Electronics,Jason Barrera,North,2,125.88,251.76,2025-01-14,0ef01628-34a9-472c-a183-dfb4c0f03515
390,Mouse,Accessories,Jeffrey Davis,West,5,1232.21,6161.05,2024-12-13,be278993-4824-4c98-aee3-f0cbc9bc07b7
391,Tablet,Electronics,Amanda Mueller,East,20,671.13,13422.6,2024-04-02,b9ebd309-1a41-41da-a7ee-bb231885802b
392,Printer,Electronics,Jack Perry,East,19,705.93,13412.67,2025-02-19,88184ae0-16ed-4bf5-ab4a-d4b94c923c57
393,Tablet,Electronics,David Thornton,West,19,634.59,12057.21,2024-11-08,20ecd0fe-0f4c-4eda-85fa-52eb70277307
394,Laptop,Electronics,Anna White MD,East,4,1960.8,7843.2,2023-09-12,1151f40e-1486-4404-b14a-131433eb2eae
395,Keyboard,Accessories,Seth Howell,North,20,975.45,19509.0,2024-09-19,9afe8a42-4749-4dd3-a238-26b54863a406
396,Monitor,Electronics,Seth Howell,North,19,986.88,18750.72,2023-10-26,eba85448-8bb2-4c70-bf4e-ead3a0537cf7
397,Tablet,Electronics,Dr. Tracy Ritter,West,5,1652.24,8261.2,2023-08-28,dd19adb2-88a8-47af-b3fa-1abab7dcc950
398,Monitor,Electronics,Lance Chavez,North,7,86.93,608.51,2025-03-10,82154ab6-2944-439f-ae01-06e45dd837da
399,Mouse,Accessories,Tammy Klein,South,14,1396.48,19550.72,2023-06-05,796b6769-5390-4904-81d0-c33d69a04e5d
400,Printer,Electronics,Taylor Hill,West,2,1426.26,2852.52,2024-11-06,12ffd0e7-f5b2-4f59-8883-97d15b55687e
401,Tablet,Electronics,Mary Coleman,East,16,1074.68,17194.88,2024-04-10,716dbd95-5843-437d-a724-99a96d8d68fa
402,Mouse,Accessories,Mrs. Heather Kim DVM,West,18,717.54,12915.72,2024-04-18,dc9e8968-d3ea-4a42-aa11-5ee845b796d4
403,Mouse,Accessories,Anthony Stevens,East,20,994.15,19883.0,2023-11-07,ad66b354-64e2-4678-b683-cf8f90ebcfff
404,Monitor,Electronics,Benjamin Heath,East,8,1885.9,15087.2,2023-09-19,75dbd0c8-b97a-49ce-9738-5d39181343d7
405,Keyboard,Accessories,Amber Nixon,East,7,1395.97,9771.79,2023-10-03,86344897-455a-4b3c-8b86-e09848eb8f56
406,Camera,Electronics,Cindy Jordan,West,12,1142.95,13715.4,2023-12-18,08a9e4a3-8c17-4ed0-a7d5-3c5c958dbe60
407,Keyboard,Accessories,Margaret Wilson,North,19,1369.41,26018.79,2023-09-25,a7b00545-2878-4dde-9d62-84833236c9dc
408,Printer,Electronics,Jason Barrera,East,5,616.38,3081.9,2024-09-24,1a35130e-0c54-42b5-ab23-204635730267
409,Keyboard,Accessories,Kathryn Clark,North,12,1851.82,22221.84,2024-09-21,0056bfcc-44a0-4492-bb39-623ba230283b
